년,월,일, 송전단실적 합계(MWh)
2004,3,19,927704.0028
2004,3,20,867385.6346
2004,3,21,774021.7656
2004,3,22,870137.4672
2004,3,23,898758.7734
2004,3,24,901168.8357
2004,3,25,906544.175
2004,3,26,898011.4509
2004,3,27,851935.2024
2004,3,28,761078.947
2004,3,29,851046.0552
2004,3,30,871265.6877
2004,3,31,878751.6541
2004,4,1,884400.3548
2004,4,2,882723.7013
2004,4,3,839066.9892
2004,4,4,743571.3281
2004,4,5,773715.6966
2004,4,6,867212.368
2004,4,7,879091.6025
2004,4,8,879306.858
2004,4,9,868373.6594
2004,4,10,825902.3944
2004,4,11,739527.224
2004,4,12,828046.3335
2004,4,13,847811.6295
2004,4,14,843655.3815
2004,4,15,792698.3197
2004,4,16,836003.9506
2004,4,17,798906.5005
2004,4,18,724247.5151
2004,4,19,821423.7697
2004,4,20,840579.9921
2004,4,21,842406.6129
2004,4,22,852112.2194
2004,4,23,845742.6993
2004,4,24,807525.8164
2004,4,25,739996.5131
2004,4,26,834526.8299
2004,4,27,870083.395
2004,4,28,858876.6106
2004,4,29,851637.3847
2004,4,30,840400.2044
2004,5,1,750780.2138
2004,5,2,707470.5982
2004,5,3,831803.8345
2004,5,4,842157.4555
2004,5,5,786580.6691
2004,5,6,838348.8009
2004,5,7,848457.433
2004,5,8,822249.4369
2004,5,9,754787.1633
2004,5,10,832626.7204
2004,5,11,859635.3994
2004,5,12,862870.8879
2004,5,13,853745.9441
2004,5,14,849952.3444
2004,5,15,807210.2737
2004,5,16,729260.7261
2004,5,17,825741.5201
2004,5,18,854920.7379
2004,5,19,852946.2179
2004,5,20,855199.5284
2004,5,21,844542.8258
2004,5,22,807548.3655
2004,5,23,734343.0254
2004,5,24,827881.6648
2004,5,25,850204.5727
2004,5,26,801586.9359
2004,5,27,848504.76
2004,5,28,862386.7073
2004,5,29,819098.648
2004,5,30,741135.1368
2004,5,31,825828.151
2004,6,1,848739.7631
2004,6,2,862174.0673
2004,6,3,878110.1736
2004,6,4,886068.0459
2004,6,5,831324.3928
2004,6,6,744621.3564
2004,6,7,840551.7838
2004,6,8,859766.9509
2004,6,9,867460.0422
2004,6,10,882497.9472
2004,6,11,892175.1058
2004,6,12,845455.3638
2004,6,13,746314.9748
2004,6,14,859619.4422
2004,6,15,888396.929
2004,6,16,888114.3999
2004,6,17,868824.4675
2004,6,18,869947.5463
2004,6,19,814990.3063
2004,6,20,745132.6097
2004,6,21,841705.0784
2004,6,22,863449.8323
2004,6,23,875397.3246
2004,6,24,890089.0149
2004,6,25,878490.2687
2004,6,26,834762.2791
2004,6,27,740579.6587
2004,6,28,836492.4704
2004,6,29,877172.7552
2004,6,30,880762.5833
2004,7,1,879604.5006
2004,7,2,879708.1918
2004,7,3,833809.0755
2004,7,4,736965.6107
2004,7,5,847564.3426
2004,7,6,888816.6713
2004,7,7,880783.0808
2004,7,8,881784.0283
2004,7,9,887221.1305
2004,7,10,840501.9989
2004,7,11,750582.1251
2004,7,12,870975.317
2004,7,13,896511.4205
2004,7,14,898865.3792
2004,7,15,902455.6073
2004,7,16,903306.8742
2004,7,17,812034.6924
2004,7,18,771024.1877
2004,7,19,885829.229
2004,7,20,923131.3525
2004,7,21,943083.774
2004,7,22,959101.442
2004,7,23,965159.682
2004,7,24,903688.4487
2004,7,25,807790.0704
2004,7,26,915559.3776
2004,7,27,956644.3891
2004,7,28,976224.447
2004,7,29,987118.8124
2004,7,30,974038.1695
2004,7,31,883748.9846
2004,8,1,791721.6133
2004,8,2,847124.2209
2004,8,3,874580.3665
2004,8,4,894190.0136
2004,8,5,917406.3791
2004,8,6,946385.5736
2004,8,7,916326.542
2004,8,8,834194.0515
2004,8,9,944530.5084
2004,8,10,977595.5388
2004,8,11,976576.9964
2004,8,12,979032.5573
2004,8,13,987746.643
2004,8,14,920992.1184
2004,8,15,808275.4999
2004,8,16,917448.9281
2004,8,17,957215.9662
2004,8,18,937354.3232
2004,8,19,896291.8618
2004,8,20,893598.6789
2004,8,21,845512.1563
2004,8,22,751052.6299
2004,8,23,856386.2325
2004,8,24,896550.1
2004,8,25,909125.1448
2004,8,26,910047.8114
2004,8,27,912741.5078
2004,8,28,846872.5075
2004,8,29,777191.2574
2004,8,30,902812.714
2004,8,31,932498.5258
2004,9,1,924011.548
2004,9,2,919328.7139
2004,9,3,911131.9676
2004,9,4,865985.0638
2004,9,5,780738.7777
2004,9,6,890875.1716
2004,9,7,901793.9665
2004,9,8,902020.2753
2004,9,9,902724.3853
2004,9,10,901599.0813
2004,9,11,845456.4156
2004,9,12,775051.9289
2004,9,13,881283.243
2004,9,14,912665.9142
2004,9,15,922639.8429
2004,9,16,924664.8769
2004,9,17,930086.0406
2004,9,18,884114.4982
2004,9,19,779401.5326
2004,9,20,871178.9113
2004,9,21,892200.1895
2004,9,22,893073.5383
2004,9,23,893254.2978
2004,9,24,887185.9791
2004,9,25,814898.8779
2004,9,26,717998.5175
2004,9,27,630284.3926
2004,9,28,566822.4019
2004,9,29,599395.7437
2004,9,30,737378.0236
2004,10,1,836397.7862
2004,10,2,811802.0129
2004,10,3,759872.4969
2004,10,4,853025.24
2004,10,5,874515.7036
2004,10,6,875426.8592
2004,10,7,879033.5952
2004,10,8,878800.2071
2004,10,9,834906.9138
2004,10,10,759511.2267
2004,10,11,853282.1176
2004,10,12,869882.203
2004,10,13,872359.6389
2004,10,14,878934.9155
2004,10,15,881727.8126
2004,10,16,835359.9356
2004,10,17,755231.222
2004,10,18,854154.3381
2004,10,19,879451.9432
2004,10,20,887368.666
2004,10,21,881936.0755
2004,10,22,876663.1974
2004,10,23,845151.2373
2004,10,24,770548.1092
2004,10,25,865676.5877
2004,10,26,894907.8236
2004,10,27,894887.9894
2004,10,28,895271.2228
2004,10,29,889806.7369
2004,10,30,845718.9353
2004,10,31,764792.3822
2004,11,1,864962.0279
2004,11,2,905550.485
2004,11,3,906456.9161
2004,11,4,906632.1364
2004,11,5,913358.8233
2004,11,6,860019.4046
2004,11,7,777961.2816
2004,11,8,886628.911
2004,11,9,903650.5212
2004,11,10,907523.9834
2004,11,11,906740.5815
2004,11,12,907642.5215
2004,11,13,883707.2281
2004,11,14,807188.9846
2004,11,15,911612.6255
2004,11,16,944127.031
2004,11,17,938075.5527
2004,11,18,937102.3347
2004,11,19,931351.6578
2004,11,20,889955.1562
2004,11,21,806844.6162
2004,11,22,924099.5107
2004,11,23,951998.1981
2004,11,24,949222.7384
2004,11,25,947708.2119
2004,11,26,965019.9022
2004,11,27,904168.3826
2004,11,28,824336.6939
2004,11,29,938340.2271
2004,11,30,968340.3962
2004,12,1,969960.4127
2004,12,2,970042.4928
2004,12,3,952221.5304
2004,12,4,904398.9606
2004,12,5,825942.6553
2004,12,6,954639.6621
2004,12,7,976927.6225
2004,12,8,976873.1216
2004,12,9,971223.1001
2004,12,10,968361.1826
2004,12,11,919927.2678
2004,12,12,839120.5494
2004,12,13,952129.6665
2004,12,14,987798.8904
2004,12,15,982702.5124
2004,12,16,982845.2515
2004,12,17,982479.0779
2004,12,18,924508.0942
2004,12,19,843096.9097
2004,12,20,976207.9128
2004,12,21,1014853.704
2004,12,22,1020471.957
2004,12,23,1029493.696
2004,12,24,1015466.751
2004,12,25,893740.2811
2004,12,26,859079.0331
2004,12,27,992369.1383
2004,12,28,1026734.55
2004,12,29,1017600.022
2004,12,30,1009815.146
2004,12,31,949559.0145
2005,1,1,816673.7985
2005,1,2,818321.2688
2005,1,3,974861.2947
2005,1,4,1022962.337
2005,1,5,1032178.855
2005,1,6,1025815.148
2005,1,7,1010244.311
2005,1,8,976670.034
2005,1,9,898348.1808
2005,1,10,1007995.333
2005,1,11,1036387.63
2005,1,12,1044769.415
2005,1,13,1049092.693
2005,1,14,1044330.836
2005,1,15,982703.5304
2005,1,16,886709.0658
2005,1,17,995617.5155
2005,1,18,1017029.826
2005,1,19,1022083.476
2005,1,20,1036415.377
2005,1,21,1034515.965
2005,1,22,979576.2893
2005,1,23,884044.4972
2005,1,24,992118.6563
2005,1,25,1015777.63
2005,1,26,1005546.467
2005,1,27,1009480.18
2005,1,28,1008979.478
2005,1,29,972411.985
2005,1,30,896215.849
2005,1,31,1022279.312
2005,2,1,1059096.619
2005,2,2,1059856.731
2005,2,3,1051851.12
2005,2,4,1037081.663
2005,2,5,983978.3311
2005,2,6,920380.6316
2005,2,7,896417.6461
2005,2,8,751733.8608
2005,2,9,682260.6651
2005,2,10,723659.745
2005,2,11,845262.0717
2005,2,12,884749.2041
2005,2,13,879403.6145
2005,2,14,995782.8861
2005,2,15,1022415.234
2005,2,16,1023217.534
2005,2,17,1016169.985
2005,2,18,1013159.932
2005,2,19,974222.7179
2005,2,20,910095.205
2005,2,21,1030858.337
2005,2,22,1052926.899
2005,2,23,1035453.769
2005,2,24,1036341.821
2005,2,25,1038676.453
2005,2,26,995990.8107
2005,2,27,906028.3211
2005,2,28,993941.8373
2005,3,1,944998.6988
2005,3,2,1003623.755
2005,3,3,1024558.478
2005,3,4,1033347.576
2005,3,5,977715.1983
2005,3,6,877090.6492
2005,3,7,986480.8866
2005,3,8,995366.4961
2005,3,9,983900.7636
2005,3,10,975292.371
2005,3,11,992821.2391
2005,3,12,969582.3727
2005,3,13,877432.6631
2005,3,14,985427.6995
2005,3,15,997666.694
2005,3,16,988827.4486
2005,3,17,981002.3167
2005,3,18,978753.4157
2005,3,19,933177.6573
2005,3,20,836522.8055
2005,3,21,944130.1402
2005,3,22,964467.2787
2005,3,23,954441.8129
2005,3,24,980285.0594
2005,3,25,985146.6097
2005,3,26,923374.5802
2005,3,27,833325.8075
2005,3,28,931186.6763
2005,3,29,967086.786
2005,3,30,959342.8001
2005,3,31,944360.0756
2005,4,1,934685.961
2005,4,2,884213.0573
2005,4,3,800101.0734
2005,4,4,901214.3503
2005,4,5,866127.4494
2005,4,6,924751.0066
2005,4,7,925440.6736
2005,4,8,915168.7371
2005,4,9,876758.9976
2005,4,10,804765.689
2005,4,11,895537.2225
2005,4,12,928205.9637
2005,4,13,924559.3259
2005,4,14,926185.332
2005,4,15,927691.7303
2005,4,16,880038.137
2005,4,17,793535.4755
2005,4,18,895424.6557
2005,4,19,920175.8899
2005,4,20,917680.1419
2005,4,21,914255.501
2005,4,22,920683.7521
2005,4,23,871771.0214
2005,4,24,790405.6842
2005,4,25,883349.1924
2005,4,26,907873.6183
2005,4,27,914282.4579
2005,4,28,918716.9385
2005,4,29,919496.4494
2005,4,30,867346.015
2005,5,1,763963.7038
2005,5,2,851515.5912
2005,5,3,903496.6414
2005,5,4,906218.1625
2005,5,5,850154.0533
2005,5,6,900245.6122
2005,5,7,859645.5449
2005,5,8,785236.1782
2005,5,9,879008.9244
2005,5,10,903711.4889
2005,5,11,910455.1531
2005,5,12,918398.514
2005,5,13,907214.8511
2005,5,14,860763.8439
2005,5,15,777602.089
2005,5,16,876920.1947
2005,5,17,908602.3329
2005,5,18,910938.8038
2005,5,19,907930.1547
2005,5,20,900794.9277
2005,5,21,848995.7223
2005,5,22,778564.288
2005,5,23,879336.1498
2005,5,24,904381.1056
2005,5,25,906534.1595
2005,5,26,908306.0812
2005,5,27,917334.2821
2005,5,28,868072.0598
2005,5,29,796865.0097
2005,5,30,888604.0314
2005,5,31,907384.8268
2005,6,1,901657.1317
2005,6,2,896594.7265
2005,6,3,893909.6645
2005,6,4,846331.6966
2005,6,5,765899.2522
2005,6,6,799714.0733
2005,6,7,884674.2151
2005,6,8,919418.2004
2005,6,9,925742.8865
2005,6,10,905910.5893
2005,6,11,862057.1822
2005,6,12,794441.2746
2005,6,13,903561.2526
2005,6,14,936155.4623
2005,6,15,918346.0772
2005,6,16,914236.1521
2005,6,17,909896.4522
2005,6,18,872688.3439
2005,6,19,787328.6959
2005,6,20,899873.602
2005,6,21,936466.521
2005,6,22,949858.6332
2005,6,23,959976.4477
2005,6,24,963742.6358
2005,6,25,898831.6692
2005,6,26,830373.1571
2005,6,27,928056.2282
2005,6,28,953928.7779
2005,6,29,949808.6683
2005,6,30,967048.9816
2005,7,1,946097.4275
2005,7,2,885573.9147
2005,7,3,797862.5472
2005,7,4,907538.7711
2005,7,5,929552.1077
2005,7,6,947557.9356
2005,7,7,950794.3248
2005,7,8,947298.4816
2005,7,9,882364.093
2005,7,10,800041.8606
2005,7,11,888448.0839
2005,7,12,920828.1642
2005,7,13,929468.4001
2005,7,14,951620.9104
2005,7,15,963089.0165
2005,7,16,909137.3621
2005,7,17,830770.4345
2005,7,18,957024.0609
2005,7,19,982239.3021
2005,7,20,994425.4471
2005,7,21,1006204.595
2005,7,22,1020201.49
2005,7,23,980365.993
2005,7,24,884276.1767
2005,7,25,990386.0047
2005,7,26,1007951.796
2005,7,27,1005285.806
2005,7,28,978683.6065
2005,7,29,976720.201
2005,7,30,902425.9839
2005,7,31,832749.555
2005,8,1,871114.9519
2005,8,2,894141.3036
2005,8,3,897270.126
2005,8,4,956558.3849
2005,8,5,991333.3825
2005,8,6,949760.9338
2005,8,7,866206.3539
2005,8,8,958368.5439
2005,8,9,981817.0594
2005,8,10,981365.3717
2005,8,11,975733.4674
2005,8,12,994064.4562
2005,8,13,949218.9272
2005,8,14,871094.091
2005,8,15,903519.8296
2005,8,16,1023854.691
2005,8,17,1041290.891
2005,8,18,1015100.831
2005,8,19,971689.0375
2005,8,20,892337.0832
2005,8,21,812359.3926
2005,8,22,920759.7368
2005,8,23,945112.2186
2005,8,24,930928.2993
2005,8,25,935042.728
2005,8,26,938349.1256
2005,8,27,884846.3658
2005,8,28,820890.3333
2005,8,29,939037.0794
2005,8,30,958153.0078
2005,8,31,967172.8825
2005,9,1,999352.3934
2005,9,2,1002299.795
2005,9,3,913374.4859
2005,9,4,798347.9171
2005,9,5,904281.7935
2005,9,6,910240.5945
2005,9,7,930164.3873
2005,9,8,950178.683
2005,9,9,951911.1238
2005,9,10,905567.9768
2005,9,11,842099.0968
2005,9,12,970160.2066
2005,9,13,972286.1809
2005,9,14,947739.5358
2005,9,15,931511.2005
2005,9,16,889878.3454
2005,9,17,728813.6692
2005,9,18,643301.5451
2005,9,19,659725.4205
2005,9,20,781264.5592
2005,9,21,882083.0379
2005,9,22,909780.2656
2005,9,23,916445.32
2005,9,24,875249.8377
2005,9,25,793474.3598
2005,9,26,894752.4216
2005,9,27,912460.3727
2005,9,28,911060.2042
2005,9,29,913541.1951
2005,9,30,920856.0292
2005,10,1,882686.2575
2005,10,2,792560.886
2005,10,3,812888.3216
2005,10,4,876392.8515
2005,10,5,897872.2053
2005,10,6,908939.7482
2005,10,7,905323.5307
2005,10,8,863963.6797
2005,10,9,800642.9305
2005,10,10,890601.1604
2005,10,11,917349.873
2005,10,12,903599.7434
2005,10,13,918139.8722
2005,10,14,905811.9879
2005,10,15,851760.263
2005,10,16,788527.0126
2005,10,17,885543.8898
2005,10,18,914649.9511
2005,10,19,916913.9591
2005,10,20,924275.0534
2005,10,21,929700.0309
2005,10,22,888082.742
2005,10,23,826376.7578
2005,10,24,915407.9642
2005,10,25,934385.9715
2005,10,26,939221.3177
2005,10,27,943534.3539
2005,10,28,943017.0552
2005,10,29,892379.7587
2005,10,30,827588.1672
2005,10,31,928340.7332
2005,11,1,942014.7812
2005,11,2,941894.2857
2005,11,3,938173.4963
2005,11,4,930662.2304
2005,11,5,886737.4449
2005,11,6,817834.9473
2005,11,7,917186.2424
2005,11,8,952506.0851
2005,11,9,959437.0591
2005,11,10,960388.0651
2005,11,11,955538.8651
2005,11,12,913053.4327
2005,11,13,836750.1713
2005,11,14,953171.8046
2005,11,15,1001382.777
2005,11,16,1004982.878
2005,11,17,1014988.238
2005,11,18,1019221.656
2005,11,19,966730.9634
2005,11,20,884803.0067
2005,11,21,992524.9836
2005,11,22,1022744.741
2005,11,23,1014851.559
2005,11,24,1010644.439
2005,11,25,1005598.982
2005,11,26,949065.111
2005,11,27,863780.727
2005,11,28,982291.4863
2005,11,29,1016251.553
2005,11,30,1014838.71
2005,12,1,1011606.718
2005,12,2,1013744.403
2005,12,3,980768.4417
2005,12,4,904053.3832
2005,12,5,1046680.177
2005,12,6,1084156.777
2005,12,7,1080626.666
2005,12,8,1083760.867
2005,12,9,1089222.224
2005,12,10,1015420.398
2005,12,11,939835.2622
2005,12,12,1079558.264
2005,12,13,1125632.562
2005,12,14,1119966.169
2005,12,15,1106647.448
2005,12,16,1101081.113
2005,12,17,1056831.63
2005,12,18,977028.6049
2005,12,19,1105584.308
2005,12,20,1122770.655
2005,12,21,1129008.407
2005,12,22,1132408.185
2005,12,23,1117064.369
2005,12,24,1044416.533
2005,12,25,940555.9948
2005,12,26,1104362.409
2005,12,27,1132903.869
2005,12,28,1124207.16
2005,12,29,1133017.762
2005,12,30,1087172.177
2005,12,31,969910.5949
2006,1,1,874588.6132
2006,1,2,1028524.322
2006,1,3,1096039.162
2006,1,4,1127434.725
2006,1,5,1134766.645
2006,1,6,1137054.187
2006,1,7,1069103.21
2006,1,8,974496.7475
2006,1,9,1094257.959
2006,1,10,1101041.775
2006,1,11,1102053.184
2006,1,12,1104354.797
2006,1,13,1078772.172
2006,1,14,1013557.888
2006,1,15,923038.9845
2006,1,16,1064709.918
2006,1,17,1088247.281
2006,1,18,1085884.168
2006,1,19,1089138.475
2006,1,20,1080227.72
2006,1,21,1023037.265
2006,1,22,948414.5232
2006,1,23,1083247.756
2006,1,24,1113017.145
2006,1,25,1111949.886
2006,1,26,1093458.613
2006,1,27,1007963.272
2006,1,28,828660.225
2006,1,29,736067.9136
2006,1,30,764010.4445
2006,1,31,877012.3899
2006,2,1,1010047.013
2006,2,2,1076163.119
2006,2,3,1118015.521
2006,2,4,1066115.428
2006,2,5,970451.71
2006,2,6,1082298.451
2006,2,7,1098305.417
2006,2,8,1119551.88
2006,2,9,1128781.539
2006,2,10,1109861.023
2006,2,11,1020587.602
2006,2,12,932550.5293
2006,2,13,1053986.931
2006,2,14,1058309.463
2006,2,15,1057514.902
2006,2,16,1069764.15
2006,2,17,1103556.209
2006,2,18,1025839.763
2006,2,19,922538.6015
2006,2,20,1033884.507
2006,2,21,1053978.403
2006,2,22,1052483.948
2006,2,23,1058084.834
2006,2,24,1046604.189
2006,2,25,975821.2838
2006,2,26,892476.8078
2006,2,27,1028724.021
2006,2,28,1054931.81
2006,3,1,973785.0344
2006,3,2,1052144.741
2006,3,3,1066503.413
2006,3,4,987279.4614
2006,3,5,883464.269
2006,3,6,991228.2638
2006,3,7,1023301.971
2006,3,8,1019086.171
2006,3,9,1013127.716
2006,3,10,1004152.133
2006,3,11,944915.3001
2006,3,12,892158.8833
2006,3,13,1041467.869
2006,3,14,1062319.973
2006,3,15,1039745.328
2006,3,16,1038296.437
2006,3,17,1008889.325
2006,3,18,944897.857
2006,3,19,869717.4328
2006,3,20,975906.4087
2006,3,21,994923.2974
2006,3,22,982150.3105
2006,3,23,990423.8318
2006,3,24,989452.5788
2006,3,25,925740.7086
2006,3,26,845858.6706
2006,3,27,952119.9974
2006,3,28,1009283.534
2006,3,29,1019153.626
2006,3,30,1010740.248
2006,3,31,1001075.451
2006,4,1,936199.7959
2006,4,2,850906.3047
2006,4,3,946315.2968
2006,4,4,964926.1488
2006,4,5,957972.7757
2006,4,6,968301.5167
2006,4,7,959590.2429
2006,4,8,920166.3307
2006,4,9,828223.7438
2006,4,10,931693.7707
2006,4,11,956806.1006
2006,4,12,951612.7108
2006,4,13,971754.875
2006,4,14,966864.5379
2006,4,15,912110.9904
2006,4,16,832175.07
2006,4,17,944692.481
2006,4,18,963625.0547
2006,4,19,972107.3068
2006,4,20,983234.6926
2006,4,21,961755.9769
2006,4,22,909404.5473
2006,4,23,833936.3042
2006,4,24,925056.3234
2006,4,25,945049.3773
2006,4,26,952074.3817
2006,4,27,945328.2492
2006,4,28,937782.9368
2006,4,29,895926.5997
2006,4,30,807423.862
2006,5,1,819934.6571
2006,5,2,904667.5269
2006,5,3,923608.1908
2006,5,4,923544.2345
2006,5,5,858999.5111
2006,5,6,859656.0387
2006,5,7,796041.381
2006,5,8,897401.5228
2006,5,9,927534.5316
2006,5,10,938686.763
2006,5,11,936090.7577
2006,5,12,941751.7131
2006,5,13,888281.1871
2006,5,14,815641.4493
2006,5,15,915021.1036
2006,5,16,941892.3249
2006,5,17,939251.0433
2006,5,18,940223.2252
2006,5,19,941524.0206
2006,5,20,896128.0908
2006,5,21,821096.8962
2006,5,22,912039.2819
2006,5,23,934318.8781
2006,5,24,925008.0006
2006,5,25,928345.1756
2006,5,26,931805.0904
2006,5,27,885196.3461
2006,5,28,817739.0648
2006,5,29,922114.5871
2006,5,30,940828.882
2006,5,31,877932.8389
2006,6,1,930236.2374
2006,6,2,955720.3247
2006,6,3,893433.263
2006,6,4,814122.0085
2006,6,5,916206.2784
2006,6,6,889636.4223
2006,6,7,939290.1645
2006,6,8,944182.4713
2006,6,9,943611.5924
2006,6,10,893863.9659
2006,6,11,817483.9556
2006,6,12,926264.0474
2006,6,13,956022.3999
2006,6,14,947647.3735
2006,6,15,950557.2765
2006,6,16,949941.2046
2006,6,17,898885.3849
2006,6,18,832605.6232
2006,6,19,949491.9135
2006,6,20,969643.507
2006,6,21,974269.0672
2006,6,22,971670.8131
2006,6,23,973353.0761
2006,6,24,905553.3094
2006,6,25,843062.6647
2006,6,26,954124.0908
2006,6,27,987019.2211
2006,6,28,1002024.817
2006,6,29,1018246.413
2006,6,30,1008704.17
2006,7,1,914663.5356
2006,7,2,841064.3809
2006,7,3,965220.1924
2006,7,4,987646.0686
2006,7,5,984198.3245
2006,7,6,973409.8247
2006,7,7,981003.1446
2006,7,8,935273.1577
2006,7,9,870928.1554
2006,7,10,966829.7102
2006,7,11,993369.0571
2006,7,12,1022498.786
2006,7,13,1051376.507
2006,7,14,1076242.608
2006,7,15,978968.6165
2006,7,16,863425.6428
2006,7,17,868536.085
2006,7,18,965810.1331
2006,7,19,955795.7728
2006,7,20,968922.8867
2006,7,21,983168.0636
2006,7,22,943077.0661
2006,7,23,840269.1888
2006,7,24,961219.5861
2006,7,25,993331.0058
2006,7,26,986441.3438
2006,7,27,1001815.639
2006,7,28,999969.3093
2006,7,29,942585.9543
2006,7,30,879080.2975
2006,7,31,962775.8105
2006,8,1,979161.5077
2006,8,2,996035.0909
2006,8,3,1026377.518
2006,8,4,1041585.802
2006,8,5,994448.4736
2006,8,6,936596.5703
2006,8,7,1056532.427
2006,8,8,1086650.871
2006,8,9,1102641.763
2006,8,10,1107117.918
2006,8,11,1091188.625
2006,8,12,1022485.688
2006,8,13,961577.8615
2006,8,14,1084884.525
2006,8,15,1038688.459
2006,8,16,1125214.727
2006,8,17,1112584.283
2006,8,18,1064095.242
2006,8,19,955089.3577
2006,8,20,886632.9941
2006,8,21,1058130.524
2006,8,22,1091853.648
2006,8,23,1089281.962
2006,8,24,1083932.892
2006,8,25,1073798.342
2006,8,26,994335.0968
2006,8,27,905023.0786
2006,8,28,1043557.465
2006,8,29,1057619.972
2006,8,30,1038518.736
2006,8,31,1028426.569
2006,9,1,1007338.632
2006,9,2,948120.6395
2006,9,3,863147.2948
2006,9,4,1001132.614
2006,9,5,984126.2913
2006,9,6,972464.75
2006,9,7,984707.1836
2006,9,8,991600.8795
2006,9,9,918220.1289
2006,9,10,829777.4217
2006,9,11,941536.8338
2006,9,12,961605.2069
2006,9,13,965531.5358
2006,9,14,974252.6419
2006,9,15,966503.9692
2006,9,16,925149.5307
2006,9,17,842269.9727
2006,9,18,944782.2659
2006,9,19,975282.3511
2006,9,20,981000.0166
2006,9,21,986543.5676
2006,9,22,990326.6931
2006,9,23,921892.1435
2006,9,24,844509.0045
2006,9,25,952959.1508
2006,9,26,973026.4712
2006,9,27,965210.7402
2006,9,28,971944.6613
2006,9,29,968662.2029
2006,9,30,920225.5506
2006,10,1,859445.6473
2006,10,2,936488.2692
2006,10,3,904737.4325
2006,10,4,867791.3322
2006,10,5,729950.6676
2006,10,6,644315.331
2006,10,7,671376.3866
2006,10,8,729872.6117
2006,10,9,909685.1875
2006,10,10,962912.0855
2006,10,11,966786.5102
2006,10,12,965233.5641
2006,10,13,965719.0832
2006,10,14,913418.4327
2006,10,15,839848.4249
2006,10,16,956061.5618
2006,10,17,982450.4891
2006,10,18,985421.9562
2006,10,19,985011.0197
2006,10,20,983867.3841
2006,10,21,927365.1214
2006,10,22,853349.6242
2006,10,23,946237.463
2006,10,24,971114.5057
2006,10,25,969429.98
2006,10,26,984669.545
2006,10,27,978114.753
2006,10,28,921585.1855
2006,10,29,854347.5965
2006,10,30,962806.64
2006,10,31,985988.2497
2006,11,1,978746.3008
2006,11,2,983762.7694
2006,11,3,987881.1085
2006,11,4,928694.7862
2006,11,5,852201.67
2006,11,6,989915.98
2006,11,7,1042877.535
2006,11,8,1030968.226
2006,11,9,1013348.189
2006,11,10,1016821.693
2006,11,11,957888.3941
2006,11,12,880982.8033
2006,11,13,1011790.57
2006,11,14,1045717.946
2006,11,15,1047808.57
2006,11,16,1070355.42
2006,11,17,1060508.807
2006,11,18,998088.3004
2006,11,19,905093.758
2006,11,20,1029030.945
2006,11,21,1057580.641
2006,11,22,1059086.436
2006,11,23,1066057.052
2006,11,24,1058525.976
2006,11,25,981949.8314
2006,11,26,893987.3766
2006,11,27,1017380.346
2006,11,28,1059774.377
2006,11,29,1078668.289
2006,11,30,1086389.74
2006,12,1,1080203.702
2006,12,2,1032579.684
2006,12,3,965139.3083
2006,12,4,1096280.305
2006,12,5,1122813.735
2006,12,6,1116932.621
2006,12,7,1119120.179
2006,12,8,1104723.395
2006,12,9,1040716.999
2006,12,10,975509.9124
2006,12,11,1106883.904
2006,12,12,1123293.848
2006,12,13,1120379.138
2006,12,14,1131673.243
2006,12,15,1121864.678
2006,12,16,1057717.306
2006,12,17,984508.9072
2006,12,18,1130358.766
2006,12,19,1157510.55
2006,12,20,1139196.85
2006,12,21,1136653.514
2006,12,22,1127523.674
2006,12,23,1049492.614
2006,12,24,959182.6473
2006,12,25,958639.2367
2006,12,26,1077441.387
2006,12,27,1115676.296
2006,12,28,1160715.14
2006,12,29,1151021.815
2006,12,30,1042894.63
2006,12,31,943027.1144
2007,1,1,908165.596
2007,1,2,1067322.864
2007,1,3,1124773.444
2007,1,4,1129362.237
2007,1,5,1130605.382
2007,1,6,1074572.472
2007,1,7,1005680
2007,1,8,1134359.962
2007,1,9,1161665.967
2007,1,10,1153928.571
2007,1,11,1156195.324
2007,1,12,1159911.978
2007,1,13,1100734.114
2007,1,14,1006265.646
2007,1,15,1131482.54
2007,1,16,1143824.235
2007,1,17,1134402.866
2007,1,18,1137322.683
2007,1,19,1145221.515
2007,1,20,1073578.824
2007,1,21,980722.1342
2007,1,22,1103862.538
2007,1,23,1136084.492
2007,1,24,1128875.072
2007,1,25,1140598.142
2007,1,26,1149631.714
2007,1,27,1074668.058
2007,1,28,976761.2511
2007,1,29,1114939.647
2007,1,30,1153201.719
2007,1,31,1160252.517
2007,2,1,1170186.951
2007,2,2,1171187.581
2007,2,3,1095268.142
2007,2,4,977851.3236
2007,2,5,1103091.723
2007,2,6,1108083.313
2007,2,7,1096085.774
2007,2,8,1107117.824
2007,2,9,1110071.802
2007,2,10,1052739.629
2007,2,11,970478.236
2007,2,12,1084972.059
2007,2,13,1121017.271
2007,2,14,1126211.096
2007,2,15,1134841.726
2007,2,16,1065403.799
2007,2,17,863531.7654
2007,2,18,777367.9
2007,2,19,793958.8419
2007,2,20,921680.4306
2007,2,21,1036270.235
2007,2,22,1072443.947
2007,2,23,1074791.925
2007,2,24,1038763.103
2007,2,25,937011.2082
2007,2,26,1044731.457
2007,2,27,1069907.123
2007,2,28,1057395.689
2007,3,1,993364.3653
2007,3,2,1042929.756
2007,3,3,993677.858
2007,3,4,906339.2122
2007,3,5,1067918.048
