,구분,대여소번호,대여소명,대여소 주소,위도,경도,대여시간,이용건수
140,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'20',727
141,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'21',823
142,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'22',675
143,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'23',523
144,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'00',216
145,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'01',202
146,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'02',168
147,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'03',101
148,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'04',66
149,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'05',52
150,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'06',83
151,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'07',106
152,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'08',373
153,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'09',296
154,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'10',189
155,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'11',208
156,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'12',282
157,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'13',266
158,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'14',308
159,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'15',322
160,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'16',296
161,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'17',395
162,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'18',614
163,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'19',466
164,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'20',292
165,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'21',369
166,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'22',415
167,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,'23',310
168,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'00',231
169,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'01',172
170,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'02',145
171,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'03',104
172,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'04',96
173,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'05',56
174,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'06',17
175,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'07',35
176,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'08',101
177,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'09',39
178,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'10',59
179,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'11',75
180,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'12',158
181,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'13',152
182,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'14',176
183,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'15',278
184,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'16',275
185,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'17',296
186,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'18',422
187,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'19',436
188,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'20',357
189,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'21',367
190,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'22',369
191,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,'23',264
192,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'00',219
193,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'01',182
194,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'02',172
195,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'03',136
196,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'04',64
197,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'05',60
198,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'06',26
199,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'07',55
200,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'08',89
201,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'09',143
202,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'10',139
203,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'11',151
204,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'12',158
205,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'13',185
206,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'14',216
207,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'15',239
208,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'16',236
209,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'17',343
210,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'18',419
211,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'19',407
212,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'20',311
213,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'21',397
214,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'22',374
215,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,'23',272
216,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'00',56
217,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'01',48
218,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'02',19
219,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'03',7
220,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'04',3
221,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'05',6
222,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'06',6
223,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'07',47
224,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'08',146
225,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'09',72
226,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'10',29
227,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'11',48
228,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'12',69
229,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'13',51
230,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'14',65
231,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'15',73
