구분,대여소번호,대여소명,대여소 주소,거치대수,위도,경도
마포구,415,DMC역 9번출구 앞,서울특별시 마포구 성암로 지하184,10,37.577469,126.897362
마포구,416,상암월드컵파크 1단지 교차로,서울특별시 마포구 월드컵북로 502-7,12,37.575665,126.894447
마포구,417,DMC역 2번출구 옆,서울특별시 은평구 수색로 지하175,20,37.575069,126.899918
마포구,418,월드컵경기장역 3번출구 옆,서울특별시 마포구 월드컵로 지하240,10,37.570721,126.898979
마포구,419,홈플러스 앞,서울특별시 마포구 월드컵로 240,21,37.56842,126.899429
마포구,420,서울시 공공자전거 상암센터,서울특별시 마포구 월드컵북로47길 10,40,37.566246,126.896179
마포구,421,마포구청 앞,서울특별시 마포구 월드컵로 212,8,37.565903,126.901184
마포구,422,문화비축기지,서울특별시 마포구 증산로 87,13,37.569084,126.894424
마포구,427,성산시영아파트,서울특별시 마포구 월드컵북로 260,10,37.569584,126.903816
서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,20,37.568199,126.917847
서대문구,115,사루비아 빌딩 앞,서울특별시 서대문구 연희로 6,15,37.558933,126.927116
서대문구,116,일진아이윌아파트 옆,서울특별시 서대문구 동교로 290,5,37.564541,126.927071
서대문구,117,홍은사거리,서울특별시 서대문구 통일로 483,25,37.59116,126.94133
서대문구,123,문화촌 공원,서울특별시 서대문구 홍제동 277-23,20,37.59433,126.947388
서대문구,128,신촌역(2호선) 1번출구 옆,서울특별시 서대문구 연세로 3-5,20,37.555496,126.93634
서대문구,131,증산2교,서울특별시 서대문구 증가로 264,23,37.584171,126.911102
서대문구,132,창천문화공원,서울특별시 서대문구 연세로5나길 19,15,37.556789,126.935883
서대문구,133,해담는다리,서울특별시 서대문구 불광천길 150,15,37.582031,126.908997
서대문구,134,연세로 명물길,서울특별시 서대문구 명물길 33,8,37.557892,126.93808
서대문구,137,NH농협 신촌지점 앞,서울특별시 서대문구 연세로2다길 58,10,37.556812,126.943184
서대문구,138,신촌동 제1공영주차장 앞,서울특별시 서대문구 증가로 264,10,37.559177,126.934525
서대문구,139,연세대 정문 건너편,서울특별시 서대문구 연세로 42,13,37.559795,126.934479
서대문구,140,이화여대 후문,서울특별시 서대문구 연세로 50-1,20,37.560009,126.940735
서대문구,141,연대 대운동장 옆,서울특별시 서대문구 연세로 50,20,37.562382,126.932648
서대문구,158,독립문 어린이 공원,서울특별시 서대문구 영천동 259-1,15,37.571259,126.96048
서대문구,159,이대역 4번 출구,서울특별시 서대문구 대현동 60-11,7,37.556953,126.946342
서대문구,160,북아현동 가구거리,서울특별시 서대문구 북아현동 251-78,20,37.557549,126.959381
서대문구,161,무악재역1번 출구,서울특별시 서대문구 통일로 380-4,8,37.582245,126.950645
서대문구,162,봉원고가차도 밑,서울특별시 서대문구 대신동 143-1,15,37.565269,126.946243
서대문구,163,명지전문대학교 정문 앞,서울특별시 서대문구 홍은동 산25-3,7,37.583698,126.924965
서대문구,164,북가좌1동 주민센터 ,서울특별시 서대문구 북가좌동 477-1,10,37.574478,126.910049
서대문구,165,중앙근린공원,서울특별시 서대문구 북가좌동 470-1,20,37.575138,126.91394
서대문구,166,가재울 초등학교,서울특별시 서대문구 연희동 530,20,37.573277,126.919678
서대문구,167,연가초등학교 옆,서울특별시 서대문구 북가좌동 70-119,15,37.57946,126.91713
서대문구,168,남가좌동 사거리,서울특별시 서대문구 남가좌동 185-21,20,37.574821,126.918053
서대문구,169,북가좌 삼거리,서울특별시 서대문구 북가좌동 400,15,37.573002,126.907799
서대문구,170,가재울 뉴타운 주유소 옆,서울특별시 서대문구 남가좌동 124,10,37.573112,126.922447
서대문구,172,서대문소방서,서울특별시 서대문구 연희로 182,8,37.573254,126.935722
서대문구,173,서대문역 8번출구 앞,서울특별시 서대문구 충정로2가 138,8,37.564777,126.966148
서대문구,174,명지대학교 학생회관,서울특별시 서대문구 거북골로 34,10,37.580589,126.923447
서대문구,175,홍연2교옆,서울특별시 서대문구 홍은동 387-16,20,37.578072,126.930817
서대문구,176,명지대학교 도서관,서울특별시 서대문구 거북골로 34,10,37.581097,126.924026
서대문구,177,북가좌 초등학교,서울특별시 서대문구 거북골로19길 20,8,37.577675,126.909805
서대문구,178,증산3교 앞,서울특별시 서대문구 북가좌동 352-9,10,37.579876,126.906349
서대문구,179,가좌역 4번출구 앞,서울특별시 서대문구 남가좌동 293-3 ,15,37.569122,126.914795
서대문구,180,충정로역 7번출구 뒤,서울특별시 서대문구 충정로3가 56-1,10,37.559967,126.962463
서대문구,188,홍은동 정원여중 입구,서울특별시 서대문구 연희로37안길 51,10,37.586388,126.935127
서대문구,191,정명학원,서울특별시 서대문구 응암로 66,10,37.578892,126.910736
서대문구,192,연서어린이공원,서울특별시 서대문구 연희동 519-7,10,37.572227,126.923065
서대문구,194,증산교 앞,서울특별시 서대문구 불광천길 36,10,37.577316,126.902969
서대문구,195,모래내고가차도 ,서울특별시 서대문구 연희동 446-76,10,37.567657,126.917809
서대문구,196,연희교차로 인근,서울특별시 서대문구 홍제천로 48,10,37.56612,126.925896
서대문구,198,충정2교,서울특별시 서대문구 충정로3가 155-4,15,37.562138,126.963776
서대문구,3101, 서대문구청,서울특별시 서대문구 연희로 242,13,37.578381,126.936096
서대문구,3102, 연희삼거리,서울특별시 서대문구 연희로 113,10,37.567966,126.931725
서초구,2201, 본마을 정류소 앞,서울특별시 서초구 본마을2길 2,20,37.453281,127.051483
서초구,2202,청계산입구역 1번출구,서울특별시 서초구 청계산로 지하 179,20,37.448936,127.054375
서초구,2203, 청계산입구역 2번출구,서울특별시 서초구 청계산로 지하 179,20,37.447659,127.055016
서초구,2205, 내곡3단지 어린이공원 앞,서울특별시 서초구 청계산로9길 76,15,37.453751,127.05938
서초구,2206, 언남초등학교 앞,서울특별시 서초구 헌릉로8길 42,20,37.454399,127.062309
서초구,2207, 내곡파출소 뒤 정자,서울특별시 서초구 헌릉로 226,9,37.454407,127.064926
서초구,2210, 반포1동 주민센터 앞,서울특별시 서초구 사평대로 지하 285,15,37.505096,127.013107
서초구,2211, 서초구립반포도서관 앞,서울특별시 서초구 고무래로 34,10,37.502636,127.012314
서초구,2212,서초현대4차아파트 201동 맞은편,서울특별시 서초구 고무래로 94,20,37.500961,127.017929
서초구,2213, 고속터미널역 5번출구 앞,서울특별시 서초구 신반포로 지하 188,20,37.502232,127.002258
서초구,2214, 신반포역 2번출구 앞,서울특별시 서초구 신반포로 지하 105,15,37.504116,126.99749
서초구,2215, 반포종합운동장 입구,서울특별시 서초구 신반포로16길 30,10,37.501713,126.995476
서초구,2219,고속터미널역 8-1번 8-2번 출구 사이,서울특별시 서초구 신반포로 지하 188,20,37.506199,127.003944
서초구,2220, 반포본동 주민센터 앞,서울특별시 서초구 신반포로 10,10,37.500614,126.98616
서초구,2221,하나은행 방배동지점 앞,서울특별시 서초구 방배로 110,15,37.485611,126.994682
서초구,2222,사당역 12번출구 뒤,서울특별시 동작구 동작대로 지하 3,10,37.478069,126.982033
서초구,2223, 방배래미안 정문 앞,서울특별시 서초구 남부순환로 2183,20,37.47261,126.983009
서초구,2224, 방배경찰서 민원봉사실 앞,서울특별시 서초구 방배천로 54,15,37.481293,126.982483
서초구,2225,백석예술대학교 제3캠퍼스 앞,서울특별시 서초구 방배로9길 23,15,37.473759,126.995247
서초구,2226, 신동아럭스빌아파트 앞,서울특별시 서초구 방배로1길 9,15,37.475182,127.001389
서초구,2227,방배열린문화센터 앞,서울특별시 서초구 서초대로 지하 103,15,37.489052,126.992523
서초구,2228,뒷벌공원 옆,서울특별시 서초구 방배중앙로 131,20,37.489586,126.986725
서초구,2229,로고스교회 맞은 편,서울특별시 서초구 방배천로 126,10,37.487011,126.984962
서초구,2230,이수역 4번 출구,서울특별시 동작구 사당로 지하 310,20,37.485828,126.982628
서초구,2231, 삼성타운(삼성생명) A동 맞은편,서울특별시 서초구 서초대로 405,15,37.496914,127.024963
서초구,2233, 서초신동아1차아파트 옆,서울특별시 서초구 효령로36길 22,20,37.491112,127.022957
서초구,2235,KT 서초지사 앞,서울특별시 서초구 사평대로 73,15,37.482159,127.002701
서초구,2237,서울남부터미널 대합실 입구,서울특별시 서초구 서초중앙로 지하 31,20,37.484558,127.01487
서초구,2239,교대역 6번출구,서울특별시 서초구 서초대로 지하 294,10,37.494217,127.013786
서초구,2241,양재전화국 사거리,서울특별시 강남구 논현로 201,10,37.485378,127.041702
서초구,2242,양재역 11번 출구 앞,서울특별시 서초구 남부순환로 지하 2585,20,37.48399,127.03418
서초구,2243,서울가정법원,서울특별시 서초구 강남대로 193,15,37.481491,127.036728
서초구,2244,교육개발원입구 교차로,서울특별시 서초구 바우뫼로1길 35,20,37.477852,127.03891
서초구,2245,양재초등학교 맞은편,서울특별시 서초구 바우뫼로18길 14,20,37.473614,127.03051
서초구,2246, 서울시 품질시험소 앞,서울특별시 서초구 태봉로 131,15,37.4692,127.029007
서초구,2247,섬들근린공원,서울특별시 서초구 태봉로2길 24,25,37.462639,127.026619
서초구,2248, 서초리슈빌S 글로벌 앞,서울특별시 서초구 양재대로2길 8,10,37.459953,127.024742
서초구,2249, 우솔초등학교 맞은편,서울특별시 서초구 양재대로2길 74,10,37.456234,127.019348
서초구,2250, 서초유치원 맞은편,서울특별시 서초구 양재대로2길 74,10,37.455799,127.016289
서초구,2251, 더케이호텔 입구(양재2) ,서울특별시 서초구 바우뫼로12길 70,10,37.467506,127.034477
서초구,2252, 하이브랜드 앞,서울특별시 서초구 매헌로 16,25,37.463322,127.036041
서초구,2255,시민의숲역 1번출구 옆,서울특별시 서초구 매헌로 지하 116,25,37.47044,127.038857
서초구,2256,양재동 꽃시장 입구,서울특별시 서초구 강남대로 27,10,37.46769,127.040359
서초구,2257, 하나로클럽 양재점 맞은편,서울특별시 서초구 청계산로 10,10,37.462688,127.046112
서초구,2258,구룡사 삼거리,서울특별시 강남구 논현로2길 22,20,37.471539,127.050591
서초구,2259, 잠원역 3번-4번 출구사이 ,서울특별시 서초구 잠원로4길 지하 46,15,37.512989,127.011177
서초구,2262, 한신16차아파트 119동 앞,서울특별시 서초구 나루터로4길 60,20,37.516598,127.00959
서초구,2263, 바우뫼문화복지회관,서울특별시 서초구 바우뫼로 43,20,37.471928,127.02684
서초구,2264, 이수역 1번출구,서울특별시 서초구 동작대로 134,9,37.488556,126.982574
서초구,2265, 이수고가차도 남단,서울특별시 서초구 동작대로 196,25,37.494106,126.982994
서초구,2266, 서초역 3번출구,서울특별시 서초동 1748-14,15,37.49054,127.008163
서초구,2268, 서초4동주민센터 ,서울특별시 서초동 1389,10,37.502319,127.02227
서초구,2269, 주홍교 하부,서울특별시 잠원동 91-29,10,37.510349,127.016052
서초구,2271, 내방역 8번출구 앞,서울특별시 서초구 방배로 162,8,37.487865,126.994293
서초구,2272, 교대입구 교차로,서울특별시 서초동 1748-33,10,37.487309,127.010582
서초구,2273, 일동제약 사거리,서울특별시 양재동 67-12,10,37.477829,127.038269
서초구,2274, 양재시민의숲역 3번출구,서울특별시 양재동 316-11,10,37.46965,127.039612
서초구,2275, 염곡치안센터 건너편,서울특별시 염곡동 260-1,10,37.461578,127.048798
서초구,2276, 영동1교 (양재천근린공원),서울특별시 양재동 261-23,15,37.474388,127.038902
서초구,2277, 길마중4교 하부,서울특별시 잠원동 84-3,10,37.51487,127.015282
서초구,2279, 교대역 5번출구뒤,서울특별시 서초구 서초중앙로 130,10,37.493618,127.014183
서초구,2281, 연세사랑병원신관앞,서울특별시 서초구 효령로 10,7,37.475979,126.986282
서초구,2282, 방배래미안아트힐 101동앞,서울특별시 서초구 남부순환로 2311-12,15,37.477203,127.005836
서초구,2283, 그룹한빌딩옆,서울특별시 서초구 서초대로 62,10,37.486526,126.989166
서초구,2284, CJ오쇼핑앞,서울특별시 서초구 과천대로 870-13,10,37.468102,126.986801
서초구,2286, 탑성마을입구,서울특별시 서초구 탑성말길 2,10,37.458549,127.055885
서초구,2287, 능안마을입구,서울특별시 서초구 능안말길 1-2,10,37.45562,127.067101
서초구,2288, 안골마을입구,서울특별시 서초구 안골2길 3,10,37.455608,127.064453
서초구,2289, 남태령역 2번출구,서울특별시 서초구 과천대로 810,10,37.464298,126.988525
서초구,2292, 무지개아파트 앞,서울특별시 서초구 효령로 391,15,37.488243,127.027016
서초구,2293, SPC 앞,서울특별시 서초구 남부순환로 2620,10,37.484798,127.036995
서초구,2294, 두상빌딩 앞,서울특별시 서초구 언남길 87,15,37.475906,127.046242
서초구,2298, 래미안서초스위트앞,서울특별시 서초구 서운로 221,12,37.502411,127.021606
성동구,3511, 응봉역 1번출구,서울특별시 성동구 고산자로 123,15,37.55125,127.035103
성동구,3513, 상왕십리역 1번출구,서울특별시 성동구 하왕십리동 860-1 ,10,37.56461,127.029198
성동구,3514, 왕십리교회옆,서울특별시 성동구 상왕십리동 350-1 ,10,37.566261,127.023697
성동구,3519, 용답역 1번 출구,서울특별시 성동구 용답길 86,10,37.562607,127.051308
성동구,3522, 사근삼거리,서울특별시 성동구 사근동10길 7,9,37.561245,127.048851
성동구,506,금호 어울림 아파트 앞,서울특별시 성동구 광나루로 249,7,37.549061,127.057793
성동구,507,성수아이에스비즈타워 앞,서울특별시 성동구 성수이로 147,7,37.548203,127.057114
성동구,508,성수아카데미타워 앞,서울특별시 성동구 성수이로 118,10,37.545166,127.05751
성동구,509,이마트 버스정류소 옆,서울특별시 성동구 뚝섬로 379,20,37.539654,127.052589
성동구,510,서울숲 남문 버스정류소 옆,서울특별시 성동구 왕십리로11길 9,10,37.541222,127.0438
성동구,511,서울숲역 4번 출구 옆,서울특별시 성동구 왕십리로 지하77,16,37.544582,127.044609
성동구,512,뚝섬역 1번 출구 옆,서울특별시 성동구 아차산로 18,15,37.548561,127.045006
성동구,513,뚝섬역 5번 출구 정류소 옆,서울특별시 성동구 아차산로 18,8,37.546307,127.049805
성동구,514,성수사거리 버스정류장 앞,서울특별시 성동구 아차산로 171,7,37.54258,127.063309
성동구,518,청계천 박물관 앞,서울특별시 성동구 마장동 610,20,37.571526,127.035355
성동구,519,양지사거리,서울특별시 성동구 홍익동 590,20,37.566994,127.029915
성동구,520,상왕십리역 4번 출구 앞,서울특별시 성동구 하왕십리동 960-3,10,37.563858,127.030319
성동구,521,왕십리역 11번 출구 앞,서울특별시 성동구 행당동 188-9,14,37.561447,127.03492
성동구,522,금호역 1번출구 앞,서울특별시 성동구 금호동3가 1575-3,9,37.548641,127.016426
성동구,523,옥수동성당 옆,서울특별시 성동구 옥수동 산5-148,11,37.543663,127.014061
성동구,524,래미안금호하이리버 아파트 102동 옆,서울특별시 성동구 금호동2가 1220-1,10,37.5522,127.025055
성동구,525,한양대병원사거리,서울특별시 성동구 행당동 20-2,20,37.558052,127.040352
성동구,526,용답토속공원 앞,서울특별시 성동구 용답동 224-1,10,37.563511,127.056725
성동구,529,장한평역 8번 출구 앞,서울특별시 성동구 용답동 224-3,15,37.561371,127.06366
성동구,530,청계벽산아파트 앞,서울특별시 성동구 하왕십리동 286-24,9,37.568748,127.030403
성동구,533,우리은행 금호동 지점 앞,서울특별시 성동구 금호동4가 1101,7,37.548149,127.021088
성동구,534,금호사거리,서울특별시 성동구 금호동2가 1205-1,20,37.548634,127.025726
성동구,535,응봉삼거리,서울특별시 성동구 응봉동 134-26,16,37.553986,127.033592
성동구,536,행당역 2번출구 앞,서울특별시 성동구 행당동 347-11,8,37.55735,127.029213
성동구,537,한양대후문역 부근,서울특별시 성동구 행당동 10,10,37.560356,127.041397
성동구,538,답십리역 8번출구 앞,서울특별시 성동구 용답동 102-1,15,37.56765,127.051155
성동구,550,서울시설공단 앞,서울특별시 성동구 마장동 610 ,15,37.57164,127.03566
성동구,556,달맞이공원,서울특별시 성동구 금호동4가 367-1,20,37.542053,127.020401
성동구,557,도선동 주민센터 앞,서울특별시 성동구 무학로10길 6,10,37.567642,127.025696
성동구,558,성동광진 교육지원청 앞,서울특별시 성동구 고산자로 260,20,37.564606,127.036522
성동구,559,왕십리역 4번 출구 건너편,서울특별시 성동구 왕십리광장로 10-1,10,37.561096,127.036797
성동구,560,비전교회 앞,서울특별시 성동구 동일로 213,8,37.551205,127.068932
성동구,561,서울숲역 2번출구 앞,서울특별시 성동구 왕십리로 64,10,37.542816,127.04467
성동구,562,군자지하보도 앞,서울특별시 성동구 동일로 313,10,37.559246,127.07341
성동구,563,성동세무서 건너편,서울특별시 성동구 광나루로 302,10,37.547913,127.062752
성동구,564,금호역 3번출구,서울특별시 성동구 동호로 99,15,37.547928,127.015572
성동구,565,옥수역 3번출구,서울특별시 성동구 한림말길 56,20,37.541363,127.017662
성동구,567,성수역 2번출구 앞,서울특별시 성동구 아차산로 113,15,37.54459,127.057083
성동구,568,청계8가사거리 부근,서울특별시 동대문구 청계천로 417,10,37.571102,127.02356
성동구,569,응봉현대아파트 정류소,서울특별시 성동구 독서당로 381,10,37.549583,127.030243
성동구,578,성동세무서 부근,서울특별시 성동구 광나루로 303-1,8,37.548286,127.062088
성동구,579,마장역 4번출구,서울특별시 성동구 마장로 292-1,8,37.565205,127.041847
성동구,580,신금호역 3번출구 뒤,서울특별시 성동구 무수막길 97,6,37.55439,127.020149
성동구,581,용답초등학교,서울특별시 성동구 용답25길 1,13,37.561012,127.054237
성동구,582,경일중학교 앞,서울특별시 성동구 성수일로 27,10,37.543179,127.04908
성동구,583,청계천 생태교실 앞,서울특별시 성동구 마장로39길 51,20,37.56797,127.04689
성동구,585,성수2가1동 공영주차장 인근,서울특별시 성동구 성수동2가 569-3,9,37.536808,127.055489
성동구,586,마장동 주민센터,서울특별시 성동구 마장로42길 14,10,37.565941,127.045395
성동구,587,KEB하나은행 성수중앙지점,서울특별시 성동구 성수동2가 276-5,10,37.545418,127.052643
성동구,589,성수역3번출구,서울특별시 성동구 아차산로 100,8,37.544159,127.056656
성동구,594,중랑물재생센터(서울새활용플라자),서울특별시 성동구 자동차시장길 49,15,37.558365,127.056908
성북구,1302, 한성대입구역6번출구 뒤,서울특별시 성북구 동소문로 1,5,37.588764,127.00631
성북구,1303, 돈암초교 입구,서울특별시 성북구 동소문로13길 38,10,37.591694,127.012497
성북구,1304, 만해공원,서울특별시 성북구 성북로 132-1,15,37.594402,126.99231
성북구,1305, 성북구청,서울특별시 성북구 보문로 168,10,37.589329,127.016434
성북구,1306, 한성대입구역2번출구,서울특별시 성북구 동소문로 2,10,37.588448,127.006706
성북구,1308, 안암로터리 버스정류장 앞,서울특별시 성북구 안암로 69,10,37.582592,127.028976
성북구,1313, 정릉현대힐스테이트 1차 후문,서울특별시 성북구 정릉로27가길 28-2,10,37.603249,127.014648
성북구,1314, 정릉꿈에그린1단지 201동 앞,서울특별시 성북구 아리랑로19길 20,10,37.60244,127.011688
성북구,1316, 고려사대부속중고 건너편 ,서울특별시 성북구 보국문로29길 23,20,37.607262,127.002838
성북구,1317, 정릉동 교통광장,서울특별시 성북구 솔샘로17길 8,10,37.612774,127.006531
성북구,1318, 길음역 3번출구 뒤,서울특별시 성북구 동소문로 248,10,37.603085,127.024788
성북구,1319, 종암사거리 분수대,서울특별시 성북구 종암로 147,10,37.603043,127.033272
성북구,1320, 종암 농협지점 앞,서울특별시 성북구 종암로 88,10,37.59827,127.035027
성북구,1321, 국민은행 종암동지점 앞,서울특별시 성북구 종암로3길 37-2,15,37.593288,127.036667
성북구,1322, 래미안라센트아파트 103동 앞,서울특별시 성북구 종암로3길 37-2,10,37.598068,127.039276
성북구,1323, 월곡역 입구 육교 밑,서울특별시 성북구 월곡로 지하 107,10,37.600433,127.040207
성북구,1325, 상월곡역 4번출구,서울특별시 성북구 화랑로 148,10,37.605808,127.047737
성북구,1326, 상월곡역 1번출구,서울특별시 성북구 화랑로 지하 157,10,37.606068,127.047318
성북구,1327, 상월곡역 3번출구,서울특별시 성북구 화랑로 지하 157,10,37.607342,127.050682
성북구,1328, 월곡역 3번출구,서울특별시 성북구 월곡로 지하 107,10,37.602627,127.041634
성북구,1332, 석계역 5번출구 건너편,서울특별시 노원구 화랑로 지하 347-1,10,37.613556,127.066093
성북구,1333, 석관초등학교 앞,서울특별시 성북구 돌곶이로22길 21,15,37.610523,127.059799
성북구,1334, 석관동주민센터 앞,서울특별시 성북구 화랑로 296,10,37.612999,127.06131
성북구,1336, 성북3교 위,서울특별시 성북구 보문로 192,20,37.591251,127.014008
성북구,1337, 돈암성당 옆,서울특별시 성북구 인촌로7길 120,10,37.590382,127.017136
성북구,1338, 용문2교 옆,서울특별시 성북구 인촌로7길 24,15,37.586899,127.020752
성북구,1339, 삼성전자서비스 성북센터,서울특별시 성북구 월계로 28,9,37.610569,127.033508
성북구,1340, 광운초등학교 앞,서울특별시 성북구 한천로 693,8,37.61956,127.053802
성북구,1342, 성북쉼터 앞,서울특별시 성북구 성북로21길 32,15,37.592617,126.997932
성북구,1343, 한성대7번출구 앞,서울특별시 성북구 동소문로 11,10,37.589249,127.007378
성북구,1344, 아리랑시네센터 앞,서울특별시 성북구 아리랑로 82,10,37.600288,127.013702
성북구,1346, 길음8골어린이공원 옆,서울특별시 성북구 길음로13길 22,15,37.608978,127.020248
성북구,1347, 길음래미안아파트817동 상가 앞,서울특별시 성북구 길음로 33,20,37.607105,127.0215
성북구,1348, 성북제일새마을금고 본점 앞,서울특별시 성북구 길음로 20,12,37.604752,127.022758
성북구,1349, 월계2교 버스정류장 앞,서울특별시 성북구 한천로101길 18,10,37.623829,127.050201
성북구,1351, SK제삼주유소 앞,서울특별시 성북구 안암로 17,8,37.579449,127.024193
성북구,1352, e 편한세상 보문아파트 내,서울특별시 성북구 낙산길 255,8,37.583881,127.017097
성북구,1353, 금호어울림센터힐 내,서울특별시 성북구 동소문로34길 73,8,37.60083,127.023552
성북구,1357, 북한산보국문역,서울특별시 성북구 보국문로 91,20,37.612072,127.008133
성북구,1358, 정릉도서관 앞,서울특별시 성북구 보국문로 7-10,10,37.60479,127.010582
성북구,1359, 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,서울특별시 성북구 월계로 172,20,37.619801,127.045097
송파구,1201, 가락시장역 3번 출구,서울특별시 송파구 송파대로 지하 257,10,37.493179,127.118546
송파구,1203, 밀리아나2빌딩 앞,서울특별시 송파구 송파대로28길 24,20,37.493729,127.120621
송파구,1204, 거여역 3번출구,서울특별시 송파구 오금로 지하 499,10,37.493343,127.14473
송파구,1205, 종합운동장역 4번출구,서울특별시 송파구 올림픽로 8,15,37.510429,127.071373
송파구,1206, 9호선종합운동장역 9번출구,서울특별시 송파구 올림픽로 지하 23,20,37.51128,127.078239
송파구,1207, 마천CU우방점 앞,서울특별시 송파구 성내천로 233,10,37.499756,127.152504
송파구,1208, 풍납현대아파트쉼터,서울특별시 송파구 풍성로14길 19,20,37.529675,127.119789
송파구,1209, 잠실나루역 (2번 출구 쪽),서울특별시 송파구 오금로 20,20,37.520451,127.104202
송파구,1210, 롯데월드타워(잠실역2번출구 쪽),서울특별시 송파구 올림픽로 293-19,30,37.513126,127.10096
송파구,1211, 방이삼거리,서울특별시 송파구 석촌호수로 298,7,37.512104,127.10778
송파구,1212, 송파역 2번 출구앞,서울특별시 송파구 송파대로 지하 354,10,37.499413,127.112869
송파구,1213, 백토공원 앞,서울특별시 송파구 양재대로72길 47-8,20,37.50766,127.132736
송파구,1214, 오금역 7번 출구 인근,서울특별시 송파구 오금로 지하 321,10,37.502594,127.127647
송파구,1215, 올림픽공원역 1번출구 앞,서울특별시 송파구 양재대로 지하 1233,15,37.516571,127.131538
송파구,1217, 송파파인타운 7단지,서울특별시 송파구 충민로4길 19,15,37.479271,127.129578
송파구,1218, 방이역 4번출구,서울특별시 송파구 양재대로 지하 1127,12,37.508968,127.125839
송파구,1220, 잠실본동주민센터뒤 잠실근린공원,서울특별시 송파구 백제고분로15길 7,15,37.505692,127.084038
송파구,1221, 삼전사거리 포스코더샵,서울특별시 송파구 백제고분로 188,10,37.5042,127.087532
송파구,1222, 잠실새내역 5번 출구 뒤,서울특별시 송파구 백제고분로 95,15,37.511982,127.085052
송파구,1224, 아시아지하보도 2번 출구,서울특별시 송파구 올림픽로 74,15,37.512169,127.078934
송파구,1226, 잠실4동 주민센터 옆,서울특별시 송파구 올림픽로35길 16,10,37.520077,127.112366
송파구,1227, 거여역 8번출구 뒤,서울특별시 송파구 오금로 지하 499,10,37.493126,127.143822
송파구,1228, 마천사거리 ,서울특별시 송파구 거마로 51,10,37.4977,127.146202
송파구,1229, 송파체육문화회관 앞,서울특별시 송파구 양산로 15,15,37.490688,127.143127
송파구,1230, 송파중학교 정문,서울특별시 송파구 동남로 203,10,37.49567,127.130592
송파구,1231, 잠실역 6번출구,서울특별시 송파구 석촌호수로12길 3-5,10,37.514088,127.09903
송파구,1232, 롯데마트 주차장 옆,서울특별시 송파구 석촌호수로12길 3-19,10,37.512089,127.096191
송파구,1233, 잠실3거리(갤러리아팰리스),서울특별시 송파구 석촌호수로12길 3-17,9,37.510509,127.093369
송파구,1235, 잠실트리지움310동 옆,서울특별시 송파구 잠실로 62,15,37.508339,127.088142
송파구,1239, 문정 법조단지3,서울특별시 송파구 정의로 30,20,37.480843,127.118011
송파구,1240, 문정 법조단지4,서울특별시 송파구 새말로 62,10,37.480576,127.118568
송파구,1241, 문정 법조단지5,서울특별시 송파구 새말로 62,15,37.481239,127.119797
송파구,1242, 문정 법조단지6,서울특별시 송파구 법원로 101,15,37.48209,127.119743
송파구,1243, 문정 법조단지7,서울특별시 송파구 법원로 101,20,37.484531,127.120163
송파구,1244, 문정 법조단지8,서울특별시 송파구 법원로 101,7,37.481537,127.122124
송파구,1245, 문정 법조단지9,서울특별시 송파구 법원로 101,10,37.479465,127.125328
송파구,1246, 문정 법조단지10,서울특별시 송파구 송파대로 지하 82,30,37.477509,127.126328
송파구,1247, 문정 법조단지11,서울특별시 송파구 법원로 101,15,37.478821,127.123512
송파구,1248, 방이초등학교,서울특별시 송파구 위례성대로 114,20,37.513962,127.121674
송파구,1249, 아주중학교건너편,서울특별시 송파구 도곡로 446,10,37.505463,127.077347
송파구,1250,문정2동 주민센터,서울특별시 송파구 중대로 16,10,37.490047,127.110748
송파구,1251, 석촌역 2번출구,서울특별시 송파구 송파동 68 ,10,37.505932,127.10775
송파구,1253, 오금역 3번 출구 뒤,서울특별시  송파구 가락동 10-15 ,10,37.501652,127.128181
송파구,1256, 문정현대아파트 교차로,서울특별시 송파구 문정동 3-2 ,8,37.491131,127.125809
송파구,1257, 가락시장역 롯데마트앞,서울특별시 송파구 가락동 214-15 ,20,37.4921,127.117752
송파구,1258, 가락미륭아파트 앞,서울특별시 서울 송파구 가락동 195-4,10,37.493198,127.128998
송파구,1259, 방이역 1번출구,서울특별시 송파구 오금동 17-20,15,37.508984,127.126595
송파구,1260, 방이동 한양3차아파트 옆,서울특별시 송파구 방이동 225-1,8,37.506302,127.121399
송파구,1262, 송파여성문화회관 앞,서울특별시 송파구 송파동 2-3 ,10,37.505802,127.109718
송파구,1263, 장지공영차고지,서울특별시 송파구 장지동 861-6,10,37.480541,127.137016
송파구,1264, 천호역 10번 출구 앞,서울특별시 송파구 풍납동 490-16,8,37.538582,127.122803
송파구,1265, 문정동 근린공원,서울특별시 송파구 문정동 38-3,10,37.486149,127.124802
송파구,1267, 올림픽공원 남2문 앞,서울특별시 송파구 올림픽로 424,15,37.51424,127.12307
송파구,1269, 리센츠아파트 ,서울특별시 송파구 올림픽로 135,10,37.511944,127.091217
송파구,1271, 송파도서관,서울특별시 송파구 동남로 263,15,37.499985,127.135391
송파구,1274, 영파여고 앞,서울특별시 송파구 올림픽로 565,20,37.532848,127.121048
송파구,1275, 거여초등학교 옆,서울특별시 송파구 마천로25길 18,15,37.504589,127.139366
송파구,1277, 오금동 송파 참병원,서울특별시 송파구 마천로 164,8,37.503757,127.137093
